Position	b17f7e44-a968-4207-aa50-3a94ad945de6_wxs_gdc_realn.bam
chr6:109732571-109732684	
chr6:109727236-109727347	0
chr6:109632857-109632969	0
chr6:109611875-109611985	
chr6:109585076-109585191	0
chr6:109528937-109529047	
chr6:109497312-109497435	0
chr6:109448083-109448210	
chr6:109431312-109431427	
chr6:109159428-109159539	0
chr6:108998714-108998825	0
chr6:108899778-108899888	0
chr6:108171316-108171426	0
chr6:107921871-107921983	0
chr6:107901473-107901585	0
chr6:107893500-107893610	0
chr6:107876620-107876739	
chr6:107755616-107755731	
chr6:107274282-107274392	
chr6:107245368-107245495	
chr6:107099186-107099296	0
chr6:107029941-107030052	0
chr6:106783956-106784077	
chr6:106655464-106655583	
chr6:106527156-106527270	0
chr6:106086559-106086671	0
chr6:104957975-104958087	
chr6:104852149-104852279	
chr6:104832848-104832958	
chr6:104811197-104811323	
chr6:104785319-104785432	0
chr6:104784902-104785012	
chr6:104784535-104784645	
chr6:104771855-104771965	0
chr6:104019282-104019418	
chr6:101889555-101889671	0
chr6:101682485-101682596	0
chr6:101676545-101676657	0
chr6:100863982-100864094	0
chr6:100767297-100767407	0
chr6:100655620-100655730	
chr6:100628041-100628152	
chr6:100540340-100540453	0
chr6:100509837-100509952	
chr6:100453609-100453719	
chr6:100447485-100447599	
chr6:99955886-99956000	
chr6:99934476-99934586	0
chr6:99558369-99558482	0
chr6:99551856-99551966	0
chr6:99507317-99507428	0
chr6:99437081-99437195	0
chr6:99404738-99404848	
chr6:99400405-99400516	
chr6:99383777-99383887	
chr6:99377348-99377458	0
chr6:99369773-99369886	1
chr6:99082821-99082937	0
chr6:97182090-97182204	
chr6:97167981-97168091	0
chr6:97084936-97085047	
chr6:96891349-96891459	1
chr6:96610402-96610512	1
chr6:96552415-96552529	
chr6:96534185-96534298	
chr6:96524117-96524233	
chr6:96523291-96523406	0
chr6:96208849-96208959	1
chr6:96208222-96208332	0
chr6:96207925-96208035	0
chr6:96207180-96207300	0
chr6:95586943-95587056	0
chr6:93257481-93257592	
chr6:90586798-90586914	
chr6:90571865-90571979	
chr6:90553540-90553650	0
chr6:89862053-89862163	
chr6:89846628-89846741	0
chr6:89803534-89803649	
chr6:89793997-89794109	0
chr6:89781309-89781424	
chr6:89780018-89780130	0
chr6:89758684-89758798	
chr6:89753380-89753492	
chr6:89745084-89745202	
chr6:89743039-89743150	0
chr6:89740405-89740515	
chr6:89722796-89722917	
chr6:89712903-89713018	
chr6:89699846-89699956	
chr6:89688242-89688352	
chr6:89662802-89662914	0
chr6:89656560-89656677	0
chr6:89637960-89638070	
chr6:89637625-89637736	0
chr6:89629047-89629158	
chr6:89377772-89377882	0
chr6:89367878-89367990	
chr6:89265657-89265770	0
chr6:89217386-89217496	
chr6:89189995-89190109	
chr6:88929219-88929334	0
chr6:88904628-88904738	
chr6:88904524-88904634	
chr6:88891869-88891979	
chr6:88853454-88853572	0
chr6:88801485-88801598	0
chr6:88143761-88143872	
chr6:88058591-88058701	
chr6:87607524-87607634	
chr6:87601621-87601735	0
chr6:87545435-87545550	
chr6:87514261-87514379	0
chr6:87511329-87511440	
chr6:87508586-87508696	
chr6:87500699-87500815	
chr6:87416592-87416704	
chr6:87413619-87413729	
chr6:87245438-87245549	0
chr6:87243572-87243683	0
chr6:87216058-87216207	0
chr6:87088174-87088287	
chr6:87085822-87085940	0
chr6:85677452-85677564	
chr6:85677268-85677379	
chr6:85640637-85640749	
chr6:85636790-85636900	
chr6:85619485-85619598	
chr6:85574069-85574181	
chr6:85490927-85491037	
chr6:85290920-85291042	0
chr6:84760167-84760278	
chr6:84174624-84174737	0
chr6:83940445-83940556	0
chr6:83939965-83940077	0
chr6:83854206-83854323	
chr6:83662445-83662556	0
chr6:83659050-83659164	0
chr6:83610660-83610797	0
chr6:83610456-83610566	
chr6:83607856-83607966	
chr6:83580372-83580486	1
chr6:83575095-83575207	
chr6:83407864-83407981	1
chr6:83352095-83352212	0
chr6:83190607-83190718	
chr6:83188531-83188642	1
chr6:83152161-83152282	0
chr6:83132315-83132435	
chr6:83113119-83113229	
chr6:82366847-82366961	0
chr6:82220670-82220783	0
chr6:82205008-82205118	
chr6:82200511-82200623	0
chr6:81752000-81752111	
chr6:81749578-81749692	
chr6:80200855-80200967	
chr6:80168741-80168856	0
chr6:80127475-80127585	0
chr6:80037815-80037947	0
chr6:80013178-80013288	0
chr6:79699413-79699543	
chr6:79491752-79491865	
chr6:79203612-79203726	0
chr6:79201779-79201889	
chr6:78985236-78985347	0
chr6:78955431-78955543	
chr6:78946833-78946943	1
chr6:76034231-76034346	0
chr6:76018816-76018930	
chr6:75908415-75908527	0
chr6:75907744-75907867	
chr6:75867072-75867182	0
chr6:75711435-75711545	0
chr6:75318842-75318952	
chr6:75240343-75240459	
chr6:75183691-75183801	0
chr6:75181167-75181280	
chr6:75154501-75154611	1
chr6:75101680-75101790	
chr6:75086598-75086723	0
chr6:75085356-75085474	
chr6:73783842-73783952	
chr6:73600458-73600576	
chr6:73492053-73492168	
chr6:73473671-73473788	0
chr6:73473227-73473352	
chr6:73401751-73401872	
chr6:73394450-73394560	
chr6:73394134-73394246	0
chr6:72986933-72987045	0
chr6:72598735-72598845	0
chr6:72392770-72392880	0
chr6:72250427-72250537	0
chr6:72237625-72237740	
chr6:70861941-70862053	0
chr6:70798616-70798726	0
chr6:70732310-70732420	0
chr6:70588792-70588906	
chr6:70526716-70526853	
chr6:70452292-70452402	0
chr6:70300198-70300309	0
chr6:70281250-70281363	
chr6:70280669-70280779	0
chr6:70274135-70274247	
chr6:70273891-70274025	0
chr6:70260498-70260616	
chr6:70256668-70256781	
chr6:70240622-70240732	1
chr6:70240568-70240680	
chr6:70239088-70239199	
chr6:70207076-70207186	
chr6:70168091-70168206	0
chr6:70156444-70156564	
chr6:70130182-70130294	1
chr6:69929695-69929805	0
chr6:69899115-69899232	
chr6:69879465-69879576	0
chr6:69749267-69749379	0
chr6:69700778-69700889	1
chr6:69339126-69339237	
chr6:69330558-69330670	0
chr6:68956805-68956915	0
chr6:68956251-68956378	
chr6:65405350-65405464	0
chr6:65295797-65295907	0
chr6:64813200-64813312	
chr6:64592972-64593082	
chr6:64307034-64307156	
chr6:63709372-63709484	
chr6:63709078-63709192	
chr6:63700542-63700652	
chr6:63646756-63646878	0
chr6:63579983-63580098	
chr6:63279836-63279946	
chr6:63212974-63213101	
chr6:63212545-63212664	0
chr6:62048071-62048208	
chr6:61901379-61901492	
chr6:60430531-60430641	0
chr6:57537643-57537754	
chr6:57537283-57537393	
chr6:57507505-57507615	
chr6:57210001-57210111	
chr6:57161147-57161257	0
chr6:57124354-57124469	
chr6:57054879-57054991	0
chr6:57004616-57004726	
chr6:56871726-56871845	
chr6:56639629-56639740	0
chr6:56492820-56492936	
chr6:56482137-56482252	
chr6:56276766-56276876	0
chr6:56123989-56124103	0
chr6:56057878-56057988	
chr6:56057479-56057589	
chr6:55874863-55874977	0
chr6:55359136-55359254	
chr6:55277610-55277725	
chr6:54927678-54927804	
chr6:54927333-54927443	
chr6:54926497-54926607	0
chr6:54770757-54770873	
chr6:54484996-54485116	
chr6:54265981-54266095	0
chr6:54160656-54160766	0
chr6:53919427-53919544	
chr6:53655265-53655376	
chr6:53498961-53499071	
chr6:53378928-53379042	
chr6:53276095-53276205	0
chr6:53273355-53273469	
chr6:53235548-53235659	
chr6:53093998-53094109	0
chr6:53093819-53093931	0
chr6:52984633-52984749	
chr6:52982425-52982541	
chr6:52903544-52903659	0
chr6:52812382-52812495	
chr6:52796439-52796580	
chr6:52778317-52778427	
chr6:52755165-52755282	
chr6:52535636-52535748	
chr6:52423832-52423942	
chr6:52407102-52407215	0
chr6:52406507-52406617	0
chr6:52283088-52283207	
chr6:52277339-52277451	
chr6:52244560-52244671	
chr6:52070567-52070677	
chr6:52066038-52066152	0
chr6:52056534-52056644	
chr6:52045887-52045998	
chr6:51903782-51903910	
chr6:51638749-51638867	0
chr6:51632496-51632606	0
chr6:51409903-51410022	0
chr6:50822181-50822296	0
chr6:50822029-50822139	0
chr6:50714090-50714204	
chr6:50713897-50714007	
chr6:49848110-49848224	
chr6:49733861-49733973	
chr6:49636886-49636996	
chr6:49526363-49526473	0
chr6:49492231-49492341	0
chr6:49470090-49470203	0
chr6:49456193-49456304	0
chr6:49447588-49447704	0
chr6:47823830-47823943	0
chr6:47716936-47717046	
chr6:47710653-47710764	0
chr6:47609052-47609162	0
chr6:47599424-47599535	0
chr6:47579284-47579398	
chr6:47253081-47253198	
chr6:47232610-47232724	
chr6:46869144-46869254	
chr6:46862653-46862779	
chr6:46704428-46704560	0
chr6:46697839-46697958	
chr6:46694150-46694270	
chr6:46668769-46668881	0
chr6:45422715-45422832	
chr6:45422699-45422814	0
chr6:45365306-45365416	
chr6:44396474-44396589	
chr6:44393622-44393732	
chr6:44369830-44369962	0
chr6:44248757-44248868	1
chr6:44181399-44181518	
chr6:44179463-44179576	1
chr6:44177442-44177554	
chr6:44166823-44166933	
chr6:44148073-44148186	
chr6:44138253-44138364	
chr6:44114170-44114280	
chr6:43781850-43781961	
chr6:43629010-43629121	0
chr6:43626787-43626902	
chr6:43605393-43605517	0
chr6:43582477-43582598	0
chr6:43570714-43570825	0
chr6:43560261-43560371	
chr6:43553476-43553599	
chr6:43546740-43546853	
chr6:43524302-43524421	
chr6:43507500-43507614	
chr6:43501717-43501832	
chr6:43501657-43501809	0
chr6:43302813-43302923	
chr6:43282976-43283090	0
chr6:43198889-43199003	
chr6:43178484-43178603	
chr6:43071150-43071270	
chr6:43061125-43061236	
chr6:43055309-43055421	
chr6:43054188-43054300	
chr6:43054130-43054241	
chr6:43027022-43027135	
chr6:42966917-42967039	
chr6:42964559-42964669	
chr6:42937532-42937642	
chr6:42929569-42929696	0
chr6:42855650-42855763	
chr6:42828350-42828466	
chr6:42822593-42822706	0
chr6:42822189-42822302	
chr6:42675906-42676016	0
chr6:42658776-42658896	0
chr6:42658175-42658285	0
chr6:42644148-42644262	0
chr6:42642353-42642463	
chr6:42640333-42640485	
chr6:42632908-42633025	
chr6:42615848-42615967	0
chr6:42592078-42592190	0
chr6:42211623-42211741	
chr6:42208956-42209067	
chr6:42055830-42055941	0
chr6:41909123-41909236	
chr6:41772695-41772829	
chr6:41740364-41740478	
chr6:41229301-41229413	0
chr6:41200925-41201043	
chr6:41090372-41090484	
chr6:41090073-41090184	
chr6:41070031-41070141	0
chr6:39958323-39958436	
chr6:39613061-39613171	
chr6:39578279-39578399	
chr6:39385706-39385821	0
chr6:39357398-39357516	
chr6:39345748-39345861	0
chr6:39311022-39311170	
chr6:39194774-39194885	
chr6:39079209-39079326	
chr6:39078792-39078902	
chr6:39008643-39008757	
chr6:38971422-38971537	
chr6:38937841-38937953	0
chr6:38929639-38929758	
chr6:38845441-38845551	
chr6:38791729-38791840	
chr6:38789965-38790077	1
chr6:37929995-37930108	0
chr6:37929713-37929825	
chr6:37452795-37452907	
chr6:37390660-37390772	
chr6:37377011-37377139	
chr6:37360573-37360687	
chr6:37360378-37360488	0
chr6:37172844-37172958	
chr6:37017054-37017166	
chr6:36902093-36902209	0
chr6:36871625-36871735	0
chr6:36601890-36602009	0
chr6:36515468-36515606	0
chr6:36515154-36515264	1
chr6:36498539-36498655	
chr6:36497888-36498007	
chr6:36495993-36496113	
chr6:36484776-36484892	0
chr6:36479729-36479859	
chr6:36391855-36391970	
chr6:36323950-36324065	
chr6:36213654-36213768	
chr6:36075718-36075832	
chr6:35977392-35977508	
chr6:35960613-35960724	
chr6:35959331-35959441	0
chr6:35872757-35872871	
chr6:35842556-35842666	0
chr6:35835127-35835237	
chr6:35819632-35819744	
chr6:35787979-35788093	0
chr6:35777586-35777696	
chr6:35747007-35747125	
chr6:35738236-35738346	
chr6:35586797-35586909	
chr6:35510014-35510125	
chr6:35459173-35459283	
chr6:35456469-35456581	
chr6:35248764-35248874	
chr6:35070776-35070896	
chr6:34967169-34967279	0
chr6:34863934-34864045	
chr6:34767825-34767942	
chr6:34295486-34295599	0
chr6:34263206-34263320	
chr6:33688061-33688174	0
chr6:33687484-33687594	
chr6:33655840-33655952	0
chr6:33441063-33441190	
chr6:33440638-33440755	
chr6:33435025-33435149	
chr6:33412114-33412230	
chr6:33409655-33409804	
chr6:33399952-33400062	
chr6:33398175-33398286	0
chr6:33318561-33318675	
chr6:33316089-33316199	
chr6:33301567-33301679	0
chr6:33294616-33294730	0
chr6:33263364-33263484	0
chr6:33251311-33251421	
chr6:33205921-33206048	
chr6:33103644-33103754	
chr6:33084799-33084949	0
chr6:33080552-33080663	0
chr6:32977856-32977967	0
chr6:32975235-32975360	
chr6:32948684-32948794	
chr6:32879461-32879571	0
chr6:32857148-32857271	
chr6:32851966-32852079	
chr6:32822272-32822382	0
chr6:32642843-32642953	
chr6:32642325-32642435	0
chr6:32583967-32584108	
chr6:32580052-32580175	0
chr6:32521761-32521904	0
chr6:32517706-32517816	0
chr6:32473498-32473608	0
chr6:32335438-32335549	0
chr6:32330585-32330725	0
chr6:32324733-32324844	1
chr6:32223831-32223963	
chr6:32198333-32198446	0
chr6:32187422-32187536	0
chr6:32181673-32181784	
chr6:32179464-32179577	0
chr6:32156060-32156174	
chr6:32155534-32155668	
chr6:32126000-32126113	
chr6:32117790-32117903	
chr6:32095685-32095797	0
chr6:32038387-32038503	0
chr6:32006063-32006173	
chr6:31970165-31970275	0
chr6:31937156-31937272	0
chr6:31864529-31864644	
chr6:31830096-31830220	0
chr6:31798034-31798147	
chr6:31753683-31753797	
chr6:31745053-31745176	
chr6:31741335-31741445	
chr6:31724848-31724959	0
chr6:31701322-31701440	0
chr6:31678919-31679030	
chr6:31677151-31677261	
chr6:31657095-31657209	
chr6:31651832-31651944	
chr6:31588353-31588472	0
chr6:31588324-31588452	
chr6:31572654-31572773	
chr6:31540625-31540735	
chr6:31412350-31412461	0
chr6:31117084-31117199	
chr6:31115952-31116062	0
chr6:30919967-30920077	
chr6:30740784-30740906	0
chr6:30714873-30714984	
chr6:30679173-30679287	0
chr6:30651458-30651574	
chr6:30650861-30650976	
chr6:30642599-30642713	
chr6:30618027-30618137	
chr6:30608587-30608699	
chr6:30607933-30608049	
chr6:30605810-30605928	0
chr6:30602436-30602556	0
chr6:30589552-30589669	
chr6:30580310-30580424	
chr6:30578073-30578183	0
chr6:30561760-30561880	
chr6:30341157-30341272	
chr6:30329191-30329305	
chr6:30188167-30188292	0
chr6:30186545-30186661	
chr6:30132861-30132979	
chr6:29726509-29726633	
chr6:29676052-29676175	
chr6:29657205-29657326	
chr6:29636437-29636549	0
chr6:29181432-29181542	0
chr6:28909062-28909176	
chr6:28526144-28526255	
chr6:28435724-28435835	0
chr6:28297766-28297895	0
chr6:27134565-27134681	
chr6:26501320-26501435	0
chr6:26465483-26465594	
chr6:26458627-26458746	0
chr6:26410950-26411073	0
chr6:26410141-26410254	
chr6:26384874-26384989	0
chr6:26374151-26374290	0
chr6:26373187-26373312	
chr6:26103793-26103907	
chr6:25845154-25845264	
chr6:25776349-25776459	
chr6:25689702-25689812	
chr6:25689100-25689213	
chr6:25556854-25556971	0
chr6:25471281-25471395	
chr6:25452175-25452287	
chr6:25426362-25426479	0
chr6:25284748-25284858	0
chr6:24852423-24852535	
chr6:24850848-24850963	
chr6:24850047-24850163	
chr6:24842718-24842828	
chr6:24839308-24839418	
chr6:24830655-24830780	0
chr6:24714403-24714515	0
chr6:24687655-24687778	0
chr6:24666052-24666166	0
chr6:24651074-24651191	
chr6:24588768-24588878	0
chr6:24582440-24582551	
chr6:24576712-24576825	
chr6:24532078-24532188	0
chr6:24515052-24515171	0
chr6:24479747-24479859	
chr6:24472730-24472843	
chr6:24466520-24466637	
chr6:24433434-24433560	
chr6:24418537-24418647	0
chr6:24418293-24418405	0
chr6:24417901-24418018	
chr6:24416205-24416320	
chr6:24412153-24412266	0
chr6:24358078-24358198	0
chr6:24353582-24353696	0
chr6:21597472-21597591	0
chr6:21596941-21597051	0
chr6:21596219-21596331	
chr6:21108230-21108348	
chr6:20955640-20955750	
chr6:20758527-20758640	0
chr6:20548514-20548626	0
chr6:20152777-20152901	
chr6:18258018-18258129	0
chr6:18237135-18237248	
chr6:18214863-18214982	
chr6:18213405-18213524	
chr6:18147874-18147985	0
chr6:18139692-18139804	0
chr6:18133727-18133839	0
chr6:17898142-17898252	1
chr6:17833805-17833923	
chr6:17805320-17805458	
chr6:17796493-17796609	
chr6:17787602-17787725	
chr6:17779692-17779809	
chr6:17779641-17779753	0
chr6:17777333-17777446	0
chr6:17770863-17770981	
chr6:17675105-17675220	0
chr6:17669031-17669146	0
chr6:17668792-17668903	0
chr6:17661807-17661917	0
chr6:17632796-17632913	
chr6:17628569-17628689	
chr6:17602516-17602630	0
chr6:17507511-17507622	0
chr6:17292167-17292278	
chr6:16327634-16327774	
chr6:16327583-16327727	1
chr6:16146817-16146931	
chr6:15651361-15651474	0
chr6:15593038-15593152	0
chr6:13806744-13806858	
chr6:13652639-13652749	0
chr6:13620098-13620208	
chr6:13598775-13598896	
chr6:13597013-13597124	
chr6:13316498-13316612	
chr6:13286186-13286296	0
chr6:12513954-12514080	
chr6:12119814-12119931	0
chr6:11714356-11714470	0
chr6:11233142-11233254	
chr6:11192282-11192394	0
chr6:10989590-10989703	
chr6:10942711-10942827	0
chr6:10926231-10926344	
chr6:10891563-10891714	0
chr6:10891368-10891488	0
chr6:10756580-10756691	0
chr6:10702190-10702304	
chr6:10694853-10694972	
chr6:10687333-10687445	
chr6:10415086-10415196	
chr6:8417321-8417432	0
chr6:8041262-8041380	
chr6:7899482-7899608	
chr6:7727239-7727360	
chr6:7594958-7595071	0
chr6:7582487-7582597	0
chr6:7578385-7578497	1
chr6:7575223-7575334	0
chr6:7566462-7566573	
chr6:7565207-7565317	
chr6:7517822-7517935	
chr6:7480961-7481077	
chr6:7412811-7412923	0
chr6:7410452-7410563	0
chr6:7402530-7402640	0
chr6:7396842-7396970	
chr6:7387150-7387260	
chr6:7378401-7378517	
chr6:7295260-7295370	
chr6:7187490-7187640	
chr6:6318638-6318752	
chr6:6167312-6167428	
chr6:5404752-5404863	
chr6:5000440-5000558	
chr6:4943720-4943837	
chr6:4937444-4937555	
chr6:4133359-4133471	
chr6:4119269-4119386	
chr6:4058839-4058949	0
chr6:4052202-4052329	
chr6:4051888-4051999	0
chr6:3017007-3017119	
chr6:3006537-3006649	0
chr6:1612134-1612246	0
chr6:656029-656139	
chr6:599005-599117	0
chr6:407579-407698	0
chr6:311747-311860	0
chr5:181260377-181260491	0
chr5:181241376-181241493	
chr5:181236891-181237001	0
chr5:181224153-181224264	0
chr5:181055718-181055829	
chr5:181055253-181055366	
chr5:181054166-181054282	0
chr5:181002421-181002555	
chr5:180997039-180997157	
chr5:180902467-180902578	0
chr5:180621936-180622052	
chr5:180620689-180620807	0
chr5:180567765-180567884	0
chr5:180529147-180529263	0
chr5:180280288-180280398	
chr5:180238219-180238330	0
